quarter,down,yardsToGo,preSnapHomeScore,preSnapVisitorScore,absoluteYardlineNumber,timeToThrow,timeInTackleBox,passLength,urgencyScore,scoreDifferential,pressureScore,offenseRanking,defenseRanking,secondsRemainingInQuarter,secondsElapsedTotal,yardsGained,playStyleCluster_0,playStyleCluster_1,playStyleCluster_2,playStyleCluster_3,playStyleCluster_4,playStyleCluster_5,playStyleCluster_6,playStyleCluster_7
2.0,2.0,-0.37387391751526433,-0.13263666408393032,-0.005378724953533941,0.4763164934120481,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.00698545785582662,-0.12990506716979847,-0.11783737298862544,0.9129539852609025,-0.18938377507569581,0.5550378097773022,-0.6240945667997227,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,-1.9089752788639074,0.8179140863335534,0.6450704836773176,-2.0313660236836077,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.3527904138076048,0.19318444432886428,0.1795244365376391,1.021549664134456,1.2362109911803825,-0.8531556322072528,0.5782024425382939,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,-0.6297241444067049,0.18421358605523092,-0.005378724953533941,-1.2502845839325019,1.3431122286123343,1.464685573120951,-0.2548706025925949,0.4071083747447205,0.19318444432886428,0.1795244365376391,-1.258959592210167,-0.40870604680740014,-0.22810893472063568,0.41889574605547014,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,-1.9089752788639074,2.824632337214908,1.0787032894312185,-0.8802986387872412,0.8284214026243565,0.9104096588515883,0.8231812327177411,-1.2492669556574678,1.8086320018221782,2.2610571032214906,1.5645280585022234,1.016888719448678,-0.9303672830732467,1.4412698981893564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,-0.37387391751526433,0.6066805862407793,-0.005378724953533941,0.8874119880178933,0.37678020281990593,0.42403258248622766,-0.8537882888761149,-0.00698545785582662,0.6239704596604146,0.8072882566486421,0.3699755908931351,-1.1763339978683653,0.6212192248052969,1.0458144516261116,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.39367676315905725,-1.1888041645478011,-0.3306033292689597,-0.3458744957996424,0.9352197490168618,1.0254220064580342,1.5418824562579654,-0.4210792904563737,-0.8837805940000115,-0.3491187803979423,0.47857126976668857,1.674855534643791,-0.5810764815366077,-1.1779196116311863,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,-0.6297241444067049,1.557231336658263,2.271193505254446,0.6818642407149708,0.7763089564930737,0.8542891570764295,1.3023153817445572,0.4071083747447205,-0.6683875863342363,-0.7786413941581022,0.15278423314602815,-0.40870604680740014,-0.31267407614529563,1.2838373981357423,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,1.1612274438333787,0.9235308363799405,1.0787032894312185,-0.8802986387872412,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,1.2352960399458146,-0.12990506716979847,-0.11783737298862544,-0.3901941612217392,-1.614978541331774,0.893298375475942,0.9764691837453531,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,0.39367676315905725,-0.8719539144086399,-0.7642361350228607,0.10633054826678738,1.3218812320403301,1.4418216955805305,2.8595013660817092,-0.4210792904563737,-0.12990506716979847,-0.11783737298862544,-0.7159811978423997,1.016888719448678,1.062428658325262,-0.7534141204151914,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,-1.1414245981895859,-0.5551036642694787,0.42825408080036703,1.874041175071922,1.622332001710812,0.3769190727837838,-0.01530352807918689,-1.0422200393571943,-0.9914770978328992,-0.6464805899242069,-1.258959592210167,0.7975664477169737,0.3344330930173197,-0.567868673923432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,0.39367676315905725,-0.44948691422309156,-0.3306033292689597,-0.6747508914843187,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,-0.12990506716979847,-0.11783737298862544,-1.3675552710837204,1.5651943987779389,0.5072401211459726,-0.6119122900098597,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.39367676315905725,-0.13263666408393032,-0.3306033292689597,-1.0447368366295793,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,0.19318444432886428,0.08040383336221758,-0.1730028034746323,-0.5183671826732523,-1.5443837447218647,-0.08901148626035603,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,-0.37387391751526433,0.289830336101618,1.295519692308169,1.010740636399647,-0.009237916671077508,0.008325605487437994,-0.9735718261328188,-0.00698545785582662,-0.9914770978328992,-1.1751238068597882,0.3699755908931351,-0.957011726136661,0.8602076679619447,0.9849030676767967,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.39367676315905725,-0.5551036642694787,0.7534786851157927,0.5585355923332171,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,-1.314566609331562,-1.208164007918262,0.26137991201958166,0.1395996325218607,0.6726936587159595,0.18930668347728302,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,2.0,-1.653125051972467,0.9235308363799405,1.8375606995005451,-1.2913941333930865,-0.03046891324308154,-0.01453835464653522,-0.6142212143627069,-1.0422200393571943,-0.8837805940000115,-1.042963002625893,0.04418855427247468,-0.5183671826732523,-1.1289115281572308,1.491873201778018,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,-1.3972748250810263,0.289830336101618,-0.7642361350228607,-1.949146924762439,0.9570941091213511,0.09978111564910584,-0.1350870653358909,-0.8351731230569208,1.0547564749919651,0.9724892619410113,-0.9331725555895066,0.358921904253565,0.38223078164864926,0.2633374424310658,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,-0.6297241444067049,0.289830336101618,-1.0894607393382865,-1.0036272871689949,0.8065470425198675,0.8868529865939223,0.3440470836909251,0.4071083747447205,1.3778459864906278,0.8072882566486421,1.6731237373757768,-0.957011726136661,-0.2464926611173009,-0.41980715601586643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,-0.8855743712981453,-0.13263666408393032,1.4039278937466442,-0.26365539687847334,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.9386965812070576,-1.529959616997337,-1.406405214269105,-0.9331725555895066,-0.7376894544049567,0.26089818743065885,0.29426168351302573,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,-1.9089752788639074,-0.44948691422309156,-0.7642361350228607,-0.7980795398660722,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.2492669556574678,0.3008809481617519,0.014323431245269913,-0.28159848234818574,-0.40870604680740014,-0.8494788869279197,-1.1095114419650325,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,2.0,0.39367676315905725,0.5010638361943922,0.6450704836773176,1.010740636399647,0.9570941091213511,1.048978678715707,-1.2131389006462268,0.614155291044994,-0.12990506716979847,-0.11783737298862544,-0.7159811978423997,1.2362109911803825,-1.2612743582132204,1.5256087375037926,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,1.0,-0.8855743712981453,-1.1888041645478011,-0.7642361350228607,1.8329316256113375,-0.07872117817945444,-0.06650167515041684,0.10448000917751711,-0.9386965812070576,-0.4529945786684612,-0.3160785793394684,1.1301453430080095,0.5782441759852693,-0.7759439813412589,-0.2848650131127687,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.39367676315905725,-1.1888041645478011,-1.0894607393382865,0.7640833396361398,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,-0.12990506716979847,-0.11783737298862544,0.15278423314602815,-0.6280283185391045,0.5182703569839718,-1.4581119777980351,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.6729278976162598,-1.1888041645478011,-1.0894607393382865,-0.7158604409449031,0.141309149930406,0.17045129760922248,-0.9735718261328188,1.6493898725463618,-0.12990506716979847,-0.11783737298862544,-1.258959592210167,0.7975664477169737,1.062428658325262,-1.596802513559552,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,-0.37387391751526433,-0.8719539144086399,-0.7642361350228607,1.092959735320816,1.4074485818608315,1.208333026781377,-0.7340047516194109,-0.00698545785582662,-0.12990506716979847,-0.11783737298862544,-0.1730028034746323,1.3458721270462346,1.595556723828553,-0.889293361532894,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,2.0,-1.1414245981895859,-0.13263666408393032,0.3198458793618918,-0.38698404526022695,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.6281262067566473,-0.4529945786684612,-0.41519918251488996,0.15278423314602815,0.7975664477169737,0.4226749797213127,0.2530293620704125,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.39367676315905725,-0.8719539144086399,-1.0894607393382865,0.8463024385573088,0.8496523991963605,0.9332735363920087,0.4638306209476291,-0.4210792904563737,0.19318444432886428,-0.018716769813203925,-0.3901941612217392,-1.2859951337342175,-1.4451116221798725,-0.9577015311990477,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,-1.9089752788639074,1.0291475864263275,-1.0894607393382865,-2.0313660236836077,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.145743497507331,2.1317215133208407,1.2698510714672757,0.9129539852609025,-1.2859951337342175,-0.518571811787946,-0.35046188813510787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.39367676315905725,0.289830336101618,0.42825408080036703,-0.26365539687847334,0.24296058806303172,0.2799207919163204,-0.01530352807918689,-0.4210792904563737,-0.12990506716979847,-0.11783737298862544,-0.0644071246010788,-1.614978541331774,-1.13994176399523,-0.192092289866889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,-1.653125051972467,1.874081586797424,1.295519692308169,0.6818642407149708,0.5498449930583635,0.6104077415829442,-0.8537882888761149,-1.0422200393571943,0.6239704596604146,0.8072882566486421,1.4559323796286698,-1.1763339978683653,-1.0700836036879022,1.4768796303443406,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,3.0,-1.3972748250810263,0.6066805862407793,0.7534786851157927,-1.5380514301565937,2.459347957473761,2.6667714611601996,1.0627483072311492,-0.5246027486065105,-0.12990506716979847,-0.11783737298862544,-0.1730028034746323,0.9072275835828258,-1.5186465277665333,-0.09557117376258994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,3.0,-1.9089752788639074,-0.027019914037543242,-1.0894607393382865,-0.6747508914843187,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.145743497507331,1.0547564749919651,0.9724892619410113,0.26137991201958166,-1.2859951337342175,1.510991582403893,-0.024351709452621703,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,2.0,-0.8855743712981453,0.289830336101618,-0.005378724953533941,0.18854964718795642,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,0.3008809481617519,0.27864503971306065,0.15278423314602815,0.029938496656008524,0.07338417818467373,0.3420536924578728,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,2.0,-1.9089752788639074,-0.8719539144086399,-0.005378724953533941,0.8463024385573088,0.8277780390918715,0.909716864134336,2.9792849033384132,-1.2492669556574678,-0.8837805940000115,-0.5804001878072591,0.26137991201958166,0.1395996325218607,-1.4267278957832072,-0.11899862912771109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,4.0,-1.9089752788639074,2.5077820870757463,3.030050915323773,0.39409739449087905,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.0422200393571943,-0.4529945786684612,-0.5143197856903114,-1.3675552710837204,-1.0666728620025132,-1.3384860090792143,1.5452878000104942,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.39367676315905725,-0.44948691422309156,-0.7642361350228607,-1.168065485011333,0.656643339450869,0.7254200891893833,2.1408001425414853,0.614155291044994,0.3008809481617519,0.14648423547916525,0.3699755908931351,-0.957011726136661,1.235235686453915,-0.7974577365016191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,-1.9089752788639074,0.289830336101618,0.42825408080036703,-0.6747508914843187,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.145743497507331,-0.12990506716979847,-0.11783737298862544,-0.9331725555895066,-1.3956562696000696,-0.8825695944419171,-0.25768916488922816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.39367676315905725,-1.1888041645478011,-1.0894607393382865,1.7096029772295838,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,-0.12990506716979847,-0.11783737298862544,1.6731237373757768,0.358921904253565,-0.4156229439666208,-1.2200890312884043,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.6297241444067049,-0.8719539144086399,-0.3306033292689597,0.8463024385573088,0.29121285299940464,0.33188411242020205,0.10448000917751711,-0.21403237415610016,-0.5606910825013488,-0.2499981772225208,-1.258959592210167,0.7975664477169737,-0.5847532268159408,-1.1769825134165814,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.6297241444067049,-1.1888041645478011,-0.7642361350228607,0.31187829556971003,-0.22347797298857328,-0.2223918018491537,-0.7340047516194109,-0.21403237415610016,-0.4529945786684612,-0.21695797616404697,0.9129539852609025,0.5782441759852693,-0.8641858680452519,-1.1057630491066133,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.39367676315905725,2.1909318369365853,0.3198458793618918,-1.6613800785383472,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,1.9163285056550656,2.393217907455386,0.26137991201958166,-1.2859951337342175,-1.301718556285884,1.5359168178644458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.39367676315905725,-1.1888041645478011,-1.0894607393382865,-0.6747508914843187,0.2699818564274004,0.3090202348797886,-0.4944376771060029,-0.4210792904563737,-0.12990506716979847,-0.11783737298862544,1.6731237373757768,-1.505317405465922,1.6985055916498781,-1.7589205046861904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-0.37387391751526433,-0.8719539144086399,-1.0894607393382865,0.39409739449087905,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.00698545785582662,0.19318444432886428,-0.018716769813203925,0.6957626275137956,-0.299044910941548,-1.1178812923192318,-1.041103272298879,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,3.0,1.9287781245077003,-0.8719539144086399,-0.7642361350228607,0.7640833396361398,0.29121285299940464,0.33188411242020205,0.10448000917751711,3.5128121192488235,-0.12990506716979847,-0.11783737298862544,1.5645280585022234,1.2362109911803825,0.19839351768199714,-0.5331960399830528,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.39367676315905725,-0.5551036642694787,-0.4390115307074349,1.092959735320816,0.6135379827743757,0.6789995393912969,-0.01530352807918689,-0.4210792904563737,-0.12990506716979847,-0.11783737298862544,1.5645280585022234,1.2362109911803825,1.1690542714259202,0.06279842450562892,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,-1.653125051972467,-1.1888041645478011,-1.0894607393382865,-0.5925317925631496,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.8351731230569208,-0.12990506716979847,-0.11783737298862544,-0.3901941612217392,0.7975664477169737,1.2168519600572496,-1.6361606385729557,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.39367676315905725,0.289830336101618,0.21143767792341656,0.024111449345618322,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,0.0854879404959767,0.08040383336221758,-1.258959592210167,-0.07972263920984365,0.04029347067067636,0.35048757638931644,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.8855743712981453,-0.44948691422309156,-1.0894607393382865,-1.0447368366295793,2.5024533141502543,2.7131923413324963,1.7814495307713734,-0.9386965812070576,0.6239704596604146,0.11344403442069143,1.021549664134456,1.3458721270462346,-1.2833348298892187,-0.9989338526416608,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,1.0,0.39367676315905725,2.4021653370293596,1.9459689009390202,-0.5103126936419805,2.5449153072942625,1.4161864739839956,6.932141632809645,-0.4210792904563737,0.5162739558275271,0.6751274524147467,0.5871669486402421,0.9072275835828258,-1.496586056090535,1.5855830232385026,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,0.39367676315905725,1.3459978365654888,-0.005378724953533941,0.5585355923332171,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,0.614155291044994,1.3778459864906278,1.2698510714672757,-1.5847466288308274,0.029938496656008524,0.4226749797213127,0.2530293620704125,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,-1.3972748250810263,-1.1888041645478011,-1.0894607393382865,-1.3736132323142556,1.020787098837363,1.1175703113369613,0.9429647699744451,-0.8351731230569208,-0.12990506716979847,-0.11783737298862544,-0.28159848234818574,0.9072275835828258,-0.3715020006146243,-1.2313342098636624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,3.0,-1.9089752788639074,-1.1888041645478011,-1.0894607393382865,-1.2502845839325019,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.145743497507331,-0.12990506716979847,-0.11783737298862544,0.9129539852609025,-1.7246396771976262,1.0183077149732656,-1.585557334984294,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,1.0,0.39367676315905725,2.6133988371221335,1.1871114908696938,1.5040552299266612,0.18377114307441422,0.21617905269005647,1.0627483072311492,-0.4210792904563737,1.4855424903235153,1.8645746905198048,0.3699755908931351,-1.0666728620025132,-0.7354997832685954,1.3916036928152995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,0.39367676315905725,-0.13263666408393032,0.42825408080036703,-0.14032674849671978,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,-0.5606910825013488,-0.5143197856903114,0.9129539852609025,-0.7376894544049567,0.28295865910665713,0.28863909422539663,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,-0.37387391751526433,-0.8719539144086399,0.7534786851157927,1.7096029772295838,1.0638924555138565,1.1639908611350478,0.2242635464342211,-0.00698545785582662,-1.6376561208302247,-1.042963002625893,0.47857126976668857,1.674855534643791,0.1322121026540024,-0.5163282721201655,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.39367676315905725,1.557231336658263,2.162785303815971,0.3529878450302945,0.9139887524448578,1.0025581289176209,0.3440470836909251,-0.4210792904563737,-0.5606910825013488,-0.6464805899242069,0.6957626275137956,-1.2859951337342175,-1.404667424107209,1.5621555678733814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.39367676315905725,0.289830336101618,1.5123360951851195,1.6684934277689993,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,-1.2068701054986744,-1.4394454153275789,-1.04176823446306,-1.1763339978683653,1.2609729034092463,0.8827593622848686,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,0.13782653626761673,0.289830336101618,0.7534786851157927,-1.0447368366295793,0.5492016295258784,0.6097149468656851,0.10448000917751711,1.3388194980959514,-0.4529945786684612,-0.5143197856903114,-1.5847466288308274,-0.07972263920984365,1.7132125727672103,0.7674962818884726,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,1.0,0.39367676315905725,-0.8719539144086399,0.6450704836773176,-0.7980795398660722,0.27191194702485544,0.31109878421865084,0.9429647699744451,-0.4210792904563737,-1.529959616997337,-1.835927828029265,-0.0644071246010788,-1.1763339978683653,1.1139030922359245,0.9202432908690624,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.39367676315905725,-1.1888041645478011,-1.0894607393382865,1.5040552299266612,1.3437555921448194,1.0004795795787516,-0.01530352807918689,0.614155291044994,-0.12990506716979847,-0.11783737298862544,-1.5847466288308274,0.7975664477169737,1.5698195068732217,-1.7261220671750208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,2.0,-1.653125051972467,0.9235308363799405,0.42825408080036703,-0.7158604409449031,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-1.0422200393571943,0.5162739558275271,0.27864503971306065,0.6957626275137956,1.3458721270462346,-1.2502441223752212,-0.16397934342874365,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,1.0,0.39367676315905725,0.9235308363799405,0.3198458793618918,0.8463024385573088,-0.9536955823590169,-1.0087707954831653,-0.4944376771060029,-0.4210792904563737,0.6239704596604146,0.8072882566486421,1.6731237373757768,1.5651943987779389,-1.0921440753639005,1.4825022196319695,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,2.0,0.13782653626761673,0.289830336101618,-0.3306033292689597,-1.496941880696009,0.6135379827743757,0.6789995393912969,-0.2548706025925949,0.4071083747447205,0.6239704596604146,0.3447254418300083,-1.693342307704381,0.9072275835828258,0.010879508436012025,-0.4854040310382056,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,-0.11802369062382378,0.289830336101618,0.7534786851157927,-0.9625177377084103,0.6354123428788649,0.7025562116489696,-0.1350870653358909,0.20006145844444692,-0.4529945786684612,-0.41519918251488996,-0.7159811978423997,-1.505317405465922,-0.04059492547465056,0.371103737110623,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
